Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/products/search?search_string=Brick%22&count=100,1,0,5206.92229999986,5206.92229999986,5206.92229999986,5206.92229999986,6326.0,0.0031903944183578415,0.0,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200
GET,/products/search?search_string=Brief&count=100,1,0,498.2491000009759,498.2491000009759,498.2491000009759,498.2491000009759,2660.0,0.0031903944183578415,0.0,500,500,500,500,500,500,500,500,500,500,500
GET,/products/search?search_string=Brown%2C&count=100,1,0,5308.711400000902,5308.711400000902,5308.711400000902,5308.711400000902,13752.0,0.0031903944183578415,0.0,5300,5300,5300,5300,5300,5300,5300,5300,5300,5300,5300
GET,/products/search?search_string=Brown%2FA&count=100,1,0,2881.530099999509,2881.530099999509,2881.530099999509,2881.530099999509,5717.0,0.0031903944183578415,0.0,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900
GET,/products/search?search_string=Buddy&count=100,2,0,370.0,2919.3825000020297,368.5330000007525,5470.232000003307,32872.0,0.006380788836715683,0.0,5500,5500,5500,5500,5500,5500,5500,5500,5500,5500,5500
GET,/products/search?search_string=Buffalo&count=100,1,0,3486.384200001339,3486.384200001339,3486.384200001339,3486.384200001339,33341.0,0.0031903944183578415,0.0,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500
GET,/products/search?search_string=Building&count=100,5,0,1400.0,2060.9281800003373,775.5909000006795,3807.9620999997132,158812.0,0.015951972091789206,0.0,1400,3300,3300,3800,3800,3800,3800,3800,3800,3800,3800
GET,/products/search?search_string=Bumblebee&count=100,1,0,4163.041600000724,4163.041600000724,4163.041600000724,4163.041600000724,11371.0,0.0031903944183578415,0.0,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200
GET,/products/search?search_string=Bumper&count=100,1,0,2536.6695999982767,2536.6695999982767,2536.6695999982767,2536.6695999982767,6828.0,0.0031903944183578415,0.0,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500
GET,/products/search?search_string=Bundle&count=100,1,0,2804.5813999997335,2804.5813999997335,2804.5813999997335,2804.5813999997335,61151.0,0.0031903944183578415,0.0,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800
GET,/products/search?search_string=Bunny%2C&count=100,1,0,3504.127199998038,3504.127199998038,3504.127199998038,3504.127199998038,8642.0,0.0031903944183578415,0.0,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500
GET,/products/search?search_string=Busy&count=100,1,0,2612.797199999477,2612.797199999477,2612.797199999477,2612.797199999477,5181.0,0.0031903944183578415,0.0,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
GET,/products/search?search_string=Butterfly&count=100,1,0,3197.9084000013245,3197.9084000013245,3197.9084000013245,3197.9084000013245,51355.0,0.0031903944183578415,0.0,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200
GET,/products/search?search_string=CGSignLab&count=100,1,0,3552.6256000011927,3552.6256000011927,3552.6256000011927,3552.6256000011927,15920.0,0.0031903944183578415,0.0,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
GET,/products/search?search_string=CREATIVE&count=100,1,0,3141.8408999998064,3141.8408999998064,3141.8408999998064,3141.8408999998064,105425.0,0.0031903944183578415,0.0,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100
GET,/products/search?search_string=Candles%2C&count=100,2,0,2400.0,3414.1567000006035,2355.9604000001855,4472.353000001021,12815.0,0.006380788836715683,0.0,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500
GET,/products/search?search_string=Cane&count=100,1,0,1305.9296000028553,1305.9296000028553,1305.9296000028553,1305.9296000028553,19638.0,0.0031903944183578415,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
GET,/products/search?search_string=Capacity&count=100,1,0,8061.339199997747,8061.339199997747,8061.339199997747,8061.339199997747,3050.0,0.0031903944183578415,0.0,8100,8100,8100,8100,8100,8100,8100,8100,8100,8100,8100
GET,/products/search?search_string=Car&count=100,4,0,700.0,1514.9801499992464,627.4637999995321,2602.5109000001976,108248.0,0.012761577673431366,0.0,2100,2100,2600,2600,2600,2600,2600,2600,2600,2600,2600
GET,/products/search?search_string=Card&count=100,3,0,2600.0,2636.5326333325356,123.60229999831063,5223.446799998783,108929.0,0.009571183255073524,0.0,2600,2600,5200,5200,5200,5200,5200,5200,5200,5200,5200
GET,/products/search?search_string=Cardinal&count=100,1,0,2639.518100000714,2639.518100000714,2639.518100000714,2639.518100000714,11057.0,0.0031903944183578415,0.0,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
GET,/products/search?search_string=Cards&count=100,2,0,880.9424999999464,1898.475049998524,880.9424999999464,2916.0075999971014,99499.0,0.006380788836715683,0.0,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900
GET,/products/search?search_string=Carson-Dellosa&count=100,1,0,2968.3106999982556,2968.3106999982556,2968.3106999982556,2968.3106999982556,6082.0,0.0031903944183578415,0.0,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000
GET,/products/search?search_string=Casdon&count=100,1,0,4403.441999998904,4403.441999998904,4403.441999998904,4403.441999998904,3939.0,0.0031903944183578415,0.0,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400
GET,/products/search?search_string=Cast&count=100,1,0,2267.887999998493,2267.887999998493,2267.887999998493,2267.887999998493,113434.0,0.0031903944183578415,0.0,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300
GET,/products/search?search_string=Castle&count=100,1,0,2453.6689999986265,2453.6689999986265,2453.6689999986265,2453.6689999986265,23330.0,0.0031903944183578415,0.0,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500
GET,/products/search?search_string=Catan&count=100,1,0,525.3874000009091,525.3874000009091,525.3874000009091,525.3874000009091,1062.0,0.0031903944183578415,0.0,530,530,530,530,530,530,530,530,530,530,530
GET,/products/search?search_string=Cathedral&count=100,1,0,4372.307199999341,4372.307199999341,4372.307199999341,4372.307199999341,1609.0,0.0031903944183578415,0.0,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400
GET,/products/search?search_string=Celebrations&count=100,1,0,2527.4836999997206,2527.4836999997206,2527.4836999997206,2527.4836999997206,636.0,0.0031903944183578415,0.0,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500
GET,/products/search?search_string=Challenge&count=100,1,0,900.9120999980951,900.9120999980951,900.9120999980951,900.9120999980951,20282.0,0.0031903944183578415,0.0,900,900,900,900,900,900,900,900,900,900,900
GET,/products/search?search_string=Charge&count=100,1,0,2258.2653999998,2258.2653999998,2258.2653999998,2258.2653999998,42310.0,0.0031903944183578415,0.0,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300
GET,/products/search?search_string=Charger%2C&count=100,1,0,5279.192400001193,5279.192400001193,5279.192400001193,5279.192400001193,3964.0,0.0031903944183578415,0.0,5300,5300,5300,5300,5300,5300,5300,5300,5300,5300,5300
GET,/products/search?search_string=Chessboard&count=100,1,0,3703.712499998801,3703.712499998801,3703.712499998801,3703.712499998801,1329.0,0.0031903944183578415,0.0,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700
GET,/products/search?search_string=Chief&count=100,1,0,3587.493799997901,3587.493799997901,3587.493799997901,3587.493799997901,13393.0,0.0031903944183578415,0.0,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
GET,/products/search?search_string=Child%27s&count=100,1,0,7930.2065999982005,7930.2065999982005,7930.2065999982005,7930.2065999982005,129919.0,0.0031903944183578415,0.0,7900,7900,7900,7900,7900,7900,7900,7900,7900,7900,7900
GET,/products/search?search_string=Child&count=100,3,0,2700.0,2664.1442333323844,2528.5278000010294,2800.6137999982457,115187.0,0.009571183255073524,0.0,2700,2700,2800,2800,2800,2800,2800,2800,2800,2800,2800
GET,/products/search?search_string=Children&count=100,1,0,178.1340999987151,178.1340999987151,178.1340999987151,178.1340999987151,127682.0,0.0031903944183578415,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/products/search?search_string=Chinese&count=100,1,0,2190.323199996783,2190.323199996783,2190.323199996783,2190.323199996783,5947.0,0.0031903944183578415,0.0,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200
GET,/products/search?search_string=Christmas&count=100,2,0,590.0,2021.2322999996104,589.6893999997701,3452.7751999994507,53781.0,0.006380788836715683,0.0,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500
GET,/products/search?search_string=City&count=100,1,0,122.79100000159815,122.79100000159815,122.79100000159815,122.79100000159815,55861.0,0.0031903944183578415,0.0,120,120,120,120,120,120,120,120,120,120,120
GET,/products/search?search_string=Clap&count=100,1,0,3703.7664000017685,3703.7664000017685,3703.7664000017685,3703.7664000017685,2032.0,0.0031903944183578415,0.0,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700
GET,/products/search?search_string=Classic&count=100,3,0,1500.0,1211.8943999982246,476.5153999978793,1685.0008999972488,118414.0,0.009571183255073524,0.0,1500,1500,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/products/search?search_string=Classics&count=100,1,0,2552.6092999971297,2552.6092999971297,2552.6092999971297,2552.6092999971297,26050.0,0.0031903944183578415,0.0,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
GET,/products/search?search_string=Classroom&count=100,1,0,1611.346900001081,1611.346900001081,1611.346900001081,1611.346900001081,65217.0,0.0031903944183578415,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
GET,/products/search?search_string=Classrooms&count=100,1,0,1786.0672999995586,1786.0672999995586,1786.0672999995586,1786.0672999995586,8600.0,0.0031903944183578415,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/products/search?search_string=Cleaning&count=100,1,0,1813.5591999998724,1813.5591999998724,1813.5591999998724,1813.5591999998724,3182.0,0.0031903944183578415,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/products/search?search_string=Clear%2C&count=100,1,0,4392.631200000324,4392.631200000324,4392.631200000324,4392.631200000324,913.0,0.0031903944183578415,0.0,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400
GET,/products/search?search_string=Clips%2C&count=100,1,0,2626.240900000994,2626.240900000994,2626.240900000994,2626.240900000994,2426.0,0.0031903944183578415,0.0,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
GET,/products/search?search_string=Club&count=100,1,0,2830.3349999987404,2830.3349999987404,2830.3349999987404,2830.3349999987404,26330.0,0.0031903944183578415,0.0,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800
GET,/products/search?search_string=Coconut&count=100,1,0,2603.8312000018777,2603.8312000018777,2603.8312000018777,2603.8312000018777,1050.0,0.0031903944183578415,0.0,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
GET,/products/search?search_string=Collectible&count=100,3,0,2000.0,2380.579733333434,1426.3533000012103,3696.8869999982417,117657.0,0.009571183255073524,0.0,2000,2000,3700,3700,3700,3700,3700,3700,3700,3700,3700
GET,/products/search?search_string=Collection%22&count=100,2,0,3028.8981000012427,3682.656799999677,3028.8981000012427,4336.415499998111,15852.0,0.006380788836715683,0.0,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300
GET,/products/search?search_string=Collector%2C&count=100,1,0,1633.9361000027566,1633.9361000027566,1633.9361000027566,1633.9361000027566,721.0,0.0031903944183578415,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
GET,/products/search?search_string=Collectors&count=100,1,0,2821.6016000005766,2821.6016000005766,2821.6016000005766,2821.6016000005766,18632.0,0.0031903944183578415,0.0,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800
GET,/products/search?search_string=Color&count=100,1,0,2625.0096000003396,2625.0096000003396,2625.0096000003396,2625.0096000003396,116152.0,0.0031903944183578415,0.0,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
GET,/products/search?search_string=Colorado&count=100,1,0,3114.756800001487,3114.756800001487,3114.756800001487,3114.756800001487,5704.0,0.0031903944183578415,0.0,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100
GET,/products/search?search_string=Colorful&count=100,1,0,3541.5391999995336,3541.5391999995336,3541.5391999995336,3541.5391999995336,56248.0,0.0031903944183578415,0.0,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500
GET,/products/search?search_string=Combo&count=100,1,0,1656.6174999970826,1656.6174999970826,1656.6174999970826,1656.6174999970826,47748.0,0.0031903944183578415,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/products/search?search_string=Comforter&count=100,2,0,2343.0283999987296,2879.2026999999507,2343.0283999987296,3415.377000001172,67794.0,0.006380788836715683,0.0,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400
GET,/products/search?search_string=Comics&count=100,5,0,2100.0,2271.5889600010996,1463.1642999993346,3447.364200001175,82649.0,0.015951972091789206,0.0,2100,2800,2800,3400,3400,3400,3400,3400,3400,3400,3400
GET,/products/search?search_string=Company&count=100,1,0,3899.36420000231,3899.36420000231,3899.36420000231,3899.36420000231,56341.0,0.0031903944183578415,0.0,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900
GET,/products/search?search_string=Concepts&count=100,1,0,3448.006399998121,3448.006399998121,3448.006399998121,3448.006399998121,10294.0,0.0031903944183578415,0.0,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400
GET,/products/search?search_string=Concrete&count=100,1,0,2499.1039000015007,2499.1039000015007,2499.1039000015007,2499.1039000015007,999.0,0.0031903944183578415,0.0,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500
GET,/products/search?search_string=Connectors&count=100,1,0,473.2564999976603,473.2564999976603,473.2564999976603,473.2564999976603,2276.0,0.0031903944183578415,0.0,470,470,470,470,470,470,470,470,470,470,470
GET,/products/search?search_string=Construction&count=100,3,0,2900.0,2647.7526000004823,1527.7958000006038,3503.656000000774,143784.0,0.009571183255073524,0.0,2900,2900,3500,3500,3500,3500,3500,3500,3500,3500,3500
GET,/products/search?search_string=Container&count=100,1,0,3180.200099999638,3180.200099999638,3180.200099999638,3180.200099999638,19430.0,0.0031903944183578415,0.0,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200
GET,/products/search?search_string=Control&count=100,2,0,2540.4776000032143,2761.665250001897,2540.4776000032143,2982.85290000058,103230.0,0.006380788836715683,0.0,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000
GET,/products/search?search_string=Converting&count=100,1,0,2064.271200000803,2064.271200000803,2064.271200000803,2064.271200000803,36000.0,0.0031903944183578415,0.0,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
GET,/products/search?search_string=Cornerstone&count=100,1,0,343.31290000045556,343.31290000045556,343.31290000045556,343.31290000045556,7052.0,0.0031903944183578415,0.0,340,340,340,340,340,340,340,340,340,340,340
GET,/products/search?search_string=Costume%2C&count=100,4,0,3800.0,6626.01155000084,2558.074200002011,10937.935599999037,117668.0,0.012761577673431366,0.0,9200,9200,11000,11000,11000,11000,11000,11000,11000,11000,11000
GET,/products/search?search_string=Costume&count=100,10,0,1800.0,1913.6921999997867,1534.877599999163,2668.7692000014067,103890.0,0.03190394418357841,0.0,1800,1900,2000,2400,2700,2700,2700,2700,2700,2700,2700
GET,/products/search?search_string=Costumes&count=100,1,0,1464.760799997748,1464.760799997748,1464.760799997748,1464.760799997748,33702.0,0.0031903944183578415,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
GET,/products/search?search_string=Count&count=100,1,0,3125.92339999901,3125.92339999901,3125.92339999901,3125.92339999901,115390.0,0.0031903944183578415,0.0,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100
GET,/products/search?search_string=Covenant&count=100,1,0,5254.903599998215,5254.903599998215,5254.903599998215,5254.903599998215,697.0,0.0031903944183578415,0.0,5300,5300,5300,5300,5300,5300,5300,5300,5300,5300,5300
GET,/products/search?search_string=Cozy&count=100,1,0,17579.759499996726,17579.759499996726,17579.759499996726,17579.759499996726,14674.0,0.0031903944183578415,0.0,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
GET,/products/search?search_string=Craft&count=100,1,0,2024.7149000024365,2024.7149000024365,2024.7149000024365,2024.7149000024365,123188.0,0.0031903944183578415,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
GET,/products/search?search_string=Crafts%2C&count=100,1,0,1334.3987000007473,1334.3987000007473,1334.3987000007473,1334.3987000007473,25634.0,0.0031903944183578415,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
GET,/products/search?search_string=Crank%2C&count=100,1,0,1721.3840000003984,1721.3840000003984,1721.3840000003984,1721.3840000003984,1289.0,0.0031903944183578415,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/products/search?search_string=Crawler&count=100,1,0,439.2606000001251,439.2606000001251,439.2606000001251,439.2606000001251,13937.0,0.0031903944183578415,0.0,440,440,440,440,440,440,440,440,440,440,440
GET,/products/search?search_string=Crazy&count=100,1,0,3280.0619000008737,3280.0619000008737,3280.0619000008737,3280.0619000008737,21282.0,0.0031903944183578415,0.0,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300
GET,/products/search?search_string=Create-A-Size&count=100,1,0,2491.9149999986985,2491.9149999986985,2491.9149999986985,2491.9149999986985,2867.0,0.0031903944183578415,0.0,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500
